web-scraper-order,web-scraper-start-url,movies,
"1525943565-22564","https://bechdeltest.com/?list=all","Dead Calm","null"
"1525943565-17519","https://bechdeltest.com/?list=all","Just Jim","null"
"1525943565-20291","https://bechdeltest.com/?list=all","TMNT","null"
"1525943565-23500","https://bechdeltest.com/?list=all","Rosemary's Baby","null"
"1525943565-21894","https://bechdeltest.com/?list=all","My Best Friend's Wedding","null"
"1525943565-22576","https://bechdeltest.com/?list=all","Ghostbusters II","null"
"1525943565-17079","https://bechdeltest.com/?list=all","Thor: Ragnarok","null"
"1525943565-23508","https://bechdeltest.com/?list=all","Bedazzled","null"
"1525943565-17742","https://bechdeltest.com/?list=all","Camp Takota","null"
"1525943565-21414","https://bechdeltest.com/?list=all","War Bride","null"
"1525943565-17980","https://bechdeltest.com/?list=all","The Skeleton Twins","null"
"1525943565-17786","https://bechdeltest.com/?list=all","The Expendables 3","null"
"1525943565-24258","https://bechdeltest.com/?list=all","The Sisters","null"
"1525943565-23085","https://bechdeltest.com/?list=all","Coal Miner's Daughter","null"
"1525943565-20009","https://bechdeltest.com/?list=all","Revanche","null"
"1525943565-18899","https://bechdeltest.com/?list=all","Fjellet","null"
"1525943565-17561","https://bechdeltest.com/?list=all","Me and Earl and the Dying Girl","null"
"1525943565-18218","https://bechdeltest.com/?list=all","Horns","null"
"1525943565-21157","https://bechdeltest.com/?list=all","The Good Girl","null"
"1525943565-21749","https://bechdeltest.com/?list=all","Lost in Space","null"
"1525943565-21493","https://bechdeltest.com/?list=all","Ju-on 2","null"
"1525943565-23153","https://bechdeltest.com/?list=all","Damien: Omen II","null"
"1525943565-21308","https://bechdeltest.com/?list=all","Glitter","null"
"1525943565-21795","https://bechdeltest.com/?list=all","Snake Eyes","null"
"1525943565-24051","https://bechdeltest.com/?list=all","Crossfire","null"
"1525943565-18538","https://bechdeltest.com/?list=all","Electrick Children","null"
"1525943565-23843","https://bechdeltest.com/?list=all","Throne of Blood","null"
"1525943565-23487","https://bechdeltest.com/?list=all","Hour of the Wolf","null"
"1525943565-20636","https://bechdeltest.com/?list=all","Harry Potter and the Goblet of Fire","null"
"1525943565-20467","https://bechdeltest.com/?list=all","Madea's Family Reunion","null"
"1525943565-19812","https://bechdeltest.com/?list=all","XXXHOLic: Shunmuki - Zenpen","null"
"1525943565-20320","https://bechdeltest.com/?list=all","""Masters of Horror"" Haeckel's Tale","null"
"1525943565-21248","https://bechdeltest.com/?list=all","Two Weeks Notice","null"
"1525943565-21496","https://bechdeltest.com/?list=all","Kevin & Perry Go Large","null"
"1525943565-21556","https://bechdeltest.com/?list=all","Urbania","null"
"1525943565-17035","https://bechdeltest.com/?list=all","Murder on the Orient Express","null"
"1525943565-24490","https://bechdeltest.com/?list=all","A Tale of Two Cities","null"
"1525943565-23050","https://bechdeltest.com/?list=all","Halloween II","null"
"1525943565-19006","https://bechdeltest.com/?list=all","Mildred Pierce","null"
"1525943565-24285","https://bechdeltest.com/?list=all","Il caso Valdemar","null"
"1525943565-22138","https://bechdeltest.com/?list=all","Toy Story","null"
"1525943565-22102","https://bechdeltest.com/?list=all","Kids","null"
"1525943565-19646","https://bechdeltest.com/?list=all","I Love You, Man","null"
"1525943565-19104","https://bechdeltest.com/?list=all","Too Big to Fail","null"
"1525943565-20625","https://bechdeltest.com/?list=all","Four Brothers","null"
"1525943565-21368","https://bechdeltest.com/?list=all","The Mummy Returns","null"
"1525943565-19833","https://bechdeltest.com/?list=all","Australia","null"
"1525943565-20982","https://bechdeltest.com/?list=all","Dogville","null"
"1525943565-19825","https://bechdeltest.com/?list=all","Adulthood","null"
"1525943565-18064","https://bechdeltest.com/?list=all","About Time","null"
"1525943565-20420","https://bechdeltest.com/?list=all","Grbavica","null"
"1525943565-19199","https://bechdeltest.com/?list=all","Cemetery Junction","null"
"1525943565-24196","https://bechdeltest.com/?list=all","Foreign Correspondent","null"
"1525943565-21216","https://bechdeltest.com/?list=all","The Rules of Attraction","null"
"1525943565-18568","https://bechdeltest.com/?list=all","Ginger and Rosa","null"
"1525943565-22251","https://bechdeltest.com/?list=all","The Beverly Hillbillies","null"
"1525943565-18440","https://bechdeltest.com/?list=all","Zipi y Zape y el club de la canica","null"
"1525943565-18170","https://bechdeltest.com/?list=all","Faroeste caboclo","null"
"1525943565-23554","https://bechdeltest.com/?list=all","End of August at the Hotel Ozone","null"
"1525943565-22405","https://bechdeltest.com/?list=all","Unforgiven","null"
"1525943565-21573","https://bechdeltest.com/?list=all","A Walk on the Moon","null"
"1525943565-23657","https://bechdeltest.com/?list=all","The Haunting","null"
"1525943565-22125","https://bechdeltest.com/?list=all","Rumble in the Bronx (Hung fan kui)","null"
"1525943565-22891","https://bechdeltest.com/?list=all","Body Double","null"
"1525943565-22262","https://bechdeltest.com/?list=all","Dave","null"
"1525943565-20164","https://bechdeltest.com/?list=all","Fred Claus","null"
"1525943565-20572","https://bechdeltest.com/?list=all","Angel-A","null"
"1525943565-20353","https://bechdeltest.com/?list=all","Bambi II","null"
"1525943565-23257","https://bechdeltest.com/?list=all","The Maids","null"
"1525943565-20442","https://bechdeltest.com/?list=all","Idiocracy","null"
"1525943565-17195","https://bechdeltest.com/?list=all","Finding Dory","null"
"1525943565-22390","https://bechdeltest.com/?list=all","Reservoir Dogs","null"
"1525943565-19317","https://bechdeltest.com/?list=all","The King's Speech","null"
"1525943565-21342","https://bechdeltest.com/?list=all","L'uomo in più","null"
"1525943565-17368","https://bechdeltest.com/?list=all","Voltron: Legendary Defender","null"
"1525943565-18880","https://bechdeltest.com/?list=all","Deus Ex Human Revolution","null"
"1525943565-18110","https://bechdeltest.com/?list=all","The Boy and the World","null"
"1525943565-22120","https://bechdeltest.com/?list=all","Persuasion","null"
"1525943565-17981","https://bechdeltest.com/?list=all","Someone Marry Barry","null"
"1525943565-17153","https://bechdeltest.com/?list=all","Catfight","null"
"1525943565-17989","https://bechdeltest.com/?list=all","Step Up All In","null"
"1525943565-18984","https://bechdeltest.com/?list=all","Lemonade Mouth","null"
"1525943565-21918","https://bechdeltest.com/?list=all","Titanic","null"
"1525943565-18476","https://bechdeltest.com/?list=all","Barbara","null"
"1525943565-22271","https://bechdeltest.com/?list=all","Fatal Instinct","null"
"1525943565-22153","https://bechdeltest.com/?list=all","Bad Girls","null"
"1525943565-17316","https://bechdeltest.com/?list=all","The Purge: Election Year","null"
"1525943565-17478","https://bechdeltest.com/?list=all","Furious 7","null"
"1525943565-23078","https://bechdeltest.com/?list=all","Any Which Way You Can","null"
"1525943565-20028","https://bechdeltest.com/?list=all","Solo Quiero Caminar","null"
"1525943565-23130","https://bechdeltest.com/?list=all","L'hypothese du tableau vole","null"
"1525943565-16941","https://bechdeltest.com/?list=all","The Bye Bye Man","null"
"1525943565-22575","https://bechdeltest.com/?list=all","Get Smart, Again!","null"
"1525943565-19368","https://bechdeltest.com/?list=all","Pink Saris","null"
"1525943565-21201","https://bechdeltest.com/?list=all","The Pianist","null"
"1525943565-23408","https://bechdeltest.com/?list=all","Play Misty for Me","null"
"1525943565-22871","https://bechdeltest.com/?list=all","Tomo yo shizukani nemure","null"
"1525943565-21322","https://bechdeltest.com/?list=all","Hitched","null"
"1525943565-22805","https://bechdeltest.com/?list=all","A Chorus Line","null"
"1525943565-24398","https://bechdeltest.com/?list=all","The Blue Angel","null"
"1525943565-20925","https://bechdeltest.com/?list=all","Stage Beauty","null"
"1525943565-22999","https://bechdeltest.com/?list=all","First Blood","null"
"1525943565-19355","https://bechdeltest.com/?list=all","Night Catches Us","null"
"1525943565-23910","https://bechdeltest.com/?list=all","Creature from the Black Lagoon","null"
"1525943565-18850","https://bechdeltest.com/?list=all","Captain America: The First Avenger","null"
"1525943565-24462","https://bechdeltest.com/?list=all","La souriante Madame Beudet","null"
"1525943565-18423","https://bechdeltest.com/?list=all","Wetlands","null"
"1525943565-23091","https://bechdeltest.com/?list=all","The Fog","null"
"1525943565-20230","https://bechdeltest.com/?list=all","Naissance des pieuvres","null"
"1525943565-21104","https://bechdeltest.com/?list=all","Adaptation","null"
"1525943565-21238","https://bechdeltest.com/?list=all","Ten","null"
"1525943565-21031","https://bechdeltest.com/?list=all","Love Actually","null"
"1525943565-18555","https://bechdeltest.com/?list=all","The Five-Year Engagement","null"
"1525943565-17378","https://bechdeltest.com/?list=all","The 33","null"
"1525943565-17864","https://bechdeltest.com/?list=all","La belle et la bete","null"
"1525943565-23214","https://bechdeltest.com/?list=all","All the President's Men","null"
"1525943565-20866","https://bechdeltest.com/?list=all","Mean Girls","null"
"1525943565-17787","https://bechdeltest.com/?list=all","The Falling","null"
"1525943565-17391","https://bechdeltest.com/?list=all","The Age of Adaline","null"
"1525943565-20214","https://bechdeltest.com/?list=all","Love Songs","null"
"1525943565-18928","https://bechdeltest.com/?list=all","Hasta la Vista","null"
"1525943565-24174","https://bechdeltest.com/?list=all","Ladies In Retirement","null"
"1525943565-23380","https://bechdeltest.com/?list=all","And Now for Something Completely Different","null"
"1525943565-21528","https://bechdeltest.com/?list=all","Roozi ke zan shodam","null"
"1525943565-23620","https://bechdeltest.com/?list=all","King & Country","null"
"1525943565-18300","https://bechdeltest.com/?list=all","Monsters University","null"
"1525943565-22784","https://bechdeltest.com/?list=all","Maximum Overdrive","null"
"1525943565-20671","https://bechdeltest.com/?list=all","Little Einsteins","null"
"1525943565-23815","https://bechdeltest.com/?list=all","A Face in the Crowd","null"
"1525943565-24466","https://bechdeltest.com/?list=all","Why Worry?","null"
"1525943565-22450","https://bechdeltest.com/?list=all","My Girl","null"
"1525943565-23616","https://bechdeltest.com/?list=all","Godzilla vs. The Thing (Mothra vs. Godzilla)","null"
"1525943565-21167","https://bechdeltest.com/?list=all","Ice Age","null"
"1525943565-19077","https://bechdeltest.com/?list=all","Sleepless Night","null"
"1525943565-23397","https://bechdeltest.com/?list=all","The Lady Hermit","null"
"1525943565-20424","https://bechdeltest.com/?list=all","Half Light","null"
"1525943565-23385","https://bechdeltest.com/?list=all","The Devils","null"
"1525943565-21184","https://bechdeltest.com/?list=all","Maggie and Annie","null"
"1525943565-20683","https://bechdeltest.com/?list=all","Monster-in-Law","null"
"1525943565-18942","https://bechdeltest.com/?list=all","House of Tolerance","null"
"1525943565-23066","https://bechdeltest.com/?list=all","Polyester","null"
"1525943565-21079","https://bechdeltest.com/?list=all","Terminator 3: Rise of the Machines","null"
"1525943565-21409","https://bechdeltest.com/?list=all","Valentine","null"
"1525943565-24282","https://bechdeltest.com/?list=all","Earthworm Tractors","null"
"1525943565-19503","https://bechdeltest.com/?list=all","Agora","null"
"1525943565-21415","https://bechdeltest.com/?list=all","The Wedding Planner","null"
"1525943565-17729","https://bechdeltest.com/?list=all","Big Eyes","null"
"1525943565-23095","https://bechdeltest.com/?list=all","La terrazza","null"
"1525943565-17399","https://bechdeltest.com/?list=all","Anna Unbound","null"
"1525943565-17828","https://bechdeltest.com/?list=all","The Houses October Built","null"
"1525943565-22416","https://bechdeltest.com/?list=all","City Slickers","null"
"1525943565-17746","https://bechdeltest.com/?list=all","Citizenfour","null"
"1525943565-23013","https://bechdeltest.com/?list=all","Mil gritos tiene la noche [Pieces]","null"
"1525943565-19464","https://bechdeltest.com/?list=all","The Way Back","null"
"1525943565-22947","https://bechdeltest.com/?list=all","Educating Rita","null"
"1525943565-21186","https://bechdeltest.com/?list=all","Marion Bridge","null"
"1525943565-17332","https://bechdeltest.com/?list=all","The Shallows","null"
"1525943565-23297","https://bechdeltest.com/?list=all","The Odessa File","null"
"1525943565-18037","https://bechdeltest.com/?list=all","Women Aren't Funny","null"
"1525943565-19977","https://bechdeltest.com/?list=all","My Prison Yard","null"
"1525943565-17612","https://bechdeltest.com/?list=all","Shaun the Sheep Movie","null"
"1525943565-17673","https://bechdeltest.com/?list=all","The Wave (Bølgen)","null"
"1525943565-17759","https://bechdeltest.com/?list=all","Dawn of the Planet of the Apes","null"
"1525943565-21815","https://bechdeltest.com/?list=all","The Wedding Singer","null"
"1525943565-20611","https://bechdeltest.com/?list=all","The Devil's Rejects","null"
"1525943565-19598","https://bechdeltest.com/?list=all","Eyes Wide Open","null"
"1525943565-21183","https://bechdeltest.com/?list=all","The Magdalene Sisters","null"
"1525943565-23666","https://bechdeltest.com/?list=all","The Servant","null"
"1525943565-17207","https://bechdeltest.com/?list=all","Grüße aus Fukushima (Greetings from Fukushima)","null"
"1525943565-24539","https://bechdeltest.com/?list=all","Reve et realite","null"
"1525943565-18873","https://bechdeltest.com/?list=all","The Darkest Hour","null"
"1525943565-19837","https://bechdeltest.com/?list=all","Barbie and the Diamond Castle","null"
"1525943565-20181","https://bechdeltest.com/?list=all","Hot Fuzz","null"
"1525943565-23619","https://bechdeltest.com/?list=all","Hush...Hush, Sweet Charlotte","null"
"1525943565-18318","https://bechdeltest.com/?list=all","Oldboy","null"
"1525943565-22379","https://bechdeltest.com/?list=all","Leaving Normal","null"
"1525943565-23318","https://bechdeltest.com/?list=all","The Exorcist","null"
"1525943565-19671","https://bechdeltest.com/?list=all","The Last Station","null"
